amplitude,spearman_with_base_mean,spearman_with_base_min,spearman_with_base_median,spearman_with_base_max,top10_overlap_rate_mean,top10_overlap_rate_min,top10_overlap_rate_median,top10_overlap_rate_max,top30_overlap_rate_mean,top30_overlap_rate_min,top30_overlap_rate_median,top30_overlap_rate_max
0.1,0.9978488515279892,0.992987081496702,0.9982904713006948,0.9999122881857779,0.9803511530398323,0.9591194968553459,0.9811320754716981,0.9958071278825996,0.9701205450733752,0.9409503843466107,0.9718728162124388,0.9912648497554158
0.2,0.9912868009421457,0.9609319887255692,0.9936783714965673,0.9993568624706699,0.9582599580712788,0.9046121593291404,0.9612159329140462,0.989517819706499,0.9405048916841369,0.8644304682040531,0.944095038434661,0.9842767295597484
