detail_url,download_formats,record_count,data_size,field_names,scraped_at,missing_core_fields
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8903&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fkje;gsjzq;mswfsdmsffcwdje;sjlydw;sjlydwtyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrmc;zjlx;zkhdxzzmcjbh;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;罚款金额;行政处分决定书文号;行政相对人名称;证件类型;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:00:26,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8905&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fddbr;fkje;gsjzq;gszch;mswfsdmsffcwdje;shzzdjzh;sjlydw;sjlydwtyshxydm;swdjh;sydwzsh;tyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrlb;xzxdrmc;zkhdxzzmcjbh;zzjgdm;事业单位证书号;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;工商注册号;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;法定代理人;社会组织登记证号;税务登记号码;组织机构代码;统一社会信用代码;罚款金额;行政处分决定书文号;行政相对人名称;行政相对人类别;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:01:06,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8906&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fddbr;fkje;gsjzq;gszch;mswfsdmsffcwdje;shzzdjzh;sjlydw;swdjh;sydwzsh;tyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrlb;xzxdrmc;zkhdxzzmcjbh;zzjgdm;事业单位证书号;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;工商注册号;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;法定代理人;社会组织登记证号;税务登记号码;组织机构代码;统一社会信用代码;罚款金额;行政处分决定书文号;行政相对人名称;行政相对人类别;资料来源单位;违法事实;违法行为类型,2026-04-30T15:01:46,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8907&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fddbr;fkje;gsjzq;gszch;mswfsdmsffcwdje;shzzdjzh;sjlydw;sjlydwtyshxydm;swdjh;sydwzsh;tyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrlb;xzxdrmc;zkhdxzzmcjbh;zzjgdm;事业单位证书号;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;工商注册号;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;法定代理人;社会组织登记证号;税务登记号码;组织机构代码;统一社会信用代码;罚款金额;行政处分决定书文号;行政相对人名称;行政相对人类别;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:02:26,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8908&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fddbr;fkje;gsjzq;gszch;mswfsdmsffcwdje;shzzdjzh;sjlydw;sjlydwtyshxydm;swdjh;sydwzsh;tyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrlb;xzxdrmc;zkhdxzzmcjbh;zzjgdm;事业单位证书号;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;工商注册号;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;法定代理人;社会组织登记证号;税务登记号码;组织机构代码;统一社会信用代码;罚款金额;行政处分决定书文号;行政相对人名称;行政相对人类别;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:03:07,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8909&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fkje;gsjzq;mswfsdmsffcwdje;sjlydw;sjlydwtyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrmc;zjlx;zkhdxzzmcjbh;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;罚款金额;行政处分决定书文号;行政相对人名称;证件类型;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:03:47,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8910&&companyFlag=0,XML;JSON,,-,cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fddbr;fkje;gsjzq;gszch;mswfsdmsffcwdje;shzzdjzh;sjlydw;sjlydwtyshxydm;swdjh;sydwzsh;tyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrlb;xzxdrmc;zkhdxzzmcjbh;zzjgdm;事业单位证书号;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;工商注册号;暂扣或吊销证照名称及编号;未取得瓦斯经营许可证从事瓦斯经营活动_法人;没收违法所得、没收非法财物的金额;法定代理人;社会组织登记证号;税务登记号码;组织机构代码;统一社会信用代码;罚款金额;行政处分决定书文号;行政相对人名称;行政相对人类别;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:04:28,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8913&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fkje;gsjzq;mswfsdmsffcwdje;sjlydw;sjlydwtyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrmc;zjlx;zkhdxzzmcjbh;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;罚款金额;行政处分决定书文号;行政相对人名称;证件类型;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:05:08,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8914&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fddbr;fkje;gsjzq;gszch;mswfsdmsffcwdje;shzzdjzh;sjlydw;sjlydwtyshxydm;swdjh;sydwzsh;tyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrlb;xzxdrmc;zkhdxzzmcjbh;zzjgdm;事业单位证书号;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;工商注册号;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;法定代理人;社会组织登记证号;税务登记号码;组织机构代码;统一社会信用代码;罚款金额;行政处分决定书文号;行政相对人名称;行政相对人类别;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:05:48,record_count
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=8915&&companyFlag=0,XML;JSON,,-,bz;cfjdrq;cfjg;cfjgtyshxydm;cflb;cfnr;cfyj;cfyxq;fddbr;fkje;gsjzq;gszch;mswfsdmsffcwdje;shzzdjzh;sjlydw;sjlydwtyshxydm;swdjh;sydwzsh;tyshxydm;wfss;wfxwlx;xzcfjdswh;xzxdrlb;xzxdrmc;zkhdxzzmcjbh;zzjgdm;事业单位证书号;公示截止期;处罚依据;处罚内容;处罚决定日期;处罚有效期限;处罚机关;处罚机关统一社会信用法典;处罚类别;工商注册号;暂扣或吊销证照名称及编号;没收违法所得、没收非法财物的金额;法定代理人;社会组织登记证号;税务登记号码;组织机构代码;统一社会信用代码;罚款金额;行政处分决定书文号;行政相对人名称;行政相对人类别;资料来源单位;资料来源单位统一社会信用代码;违法事实;违法行为类型,2026-04-30T15:06:28,record_count
