数据集ID,数据资源名称,数据领域,数据资源提供部门,数据资源类型,开放属性,更新频率,ActualUse_type_percentile,PotentialUse_CRITIC_percentile,DormantScore_rule,ExpectedUse_model_percentile,DormantScore_model,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,detail_url
O2813841502025060,徐汇区化学原料和化学制品制造业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0205538727823453,0.9931858685396792,0.9726319957573338,0.0258936995492189,0.0053398267668736,0.8500000000000001,0.90625,0.5577720779859155,1.0,0.4652987421383648,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025060&&companyFlag=0
O2813841502026103,徐汇区_安全隐患监管一体机_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9800817695775238,0.9725092901313964,0.0015724918754586,-0.0059999875706685,0.925,0.9375,0.4913793985753898,1.0,0.5376367924528302,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026103&&companyFlag=0
O2813841502025068,徐汇区建筑装饰、装修和其他建筑业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0240155776720034,0.9958066883321104,0.9717911106601068,0.0288290177167417,0.0048134400447383,0.8500000000000001,0.9166666666666666,0.6392287284373304,1.0,0.4652987421383648,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025068&&companyFlag=0
O2813841502026058,徐汇区华泾镇_消火栓按钮传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9717999790334416,0.9695282351996034,0.0023063214173393,3.4577583501243896e-05,0.8833333333333334,0.9333333333333332,0.4789229823059511,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026058&&companyFlag=0
O2813841502025071,徐汇区机动车、电子产品和日用产品修理业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.99695984904078,0.9692662099235146,0.031974001467659,0.0042803623503938,0.8500000000000001,0.9479166666666666,0.6162874546090076,1.0,0.4652987421383648,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025071&&companyFlag=0
O2813841502026052,徐汇区斜土街道_火灾烟雾探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9703323199496804,0.968060576115842,0.0058182199391969,0.0035464761053588,0.8416666666666667,0.9291666666666666,0.4984383890079324,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026052&&companyFlag=0
O2813841502026030,徐汇区康健街道_火灾烟雾探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9695984904077996,0.9673267465739612,0.0058182199391969,0.0035464761053588,0.8416666666666667,0.9291666666666666,0.4979094934647418,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026030&&companyFlag=0
O2813841502026034,徐汇区枫林街道_火灾烟雾探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.969283992032708,0.9670122481988696,0.0050319740014676,0.0027602301676295,0.8416666666666667,0.9291666666666666,0.4946064614553884,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026034&&companyFlag=0
O2813841502026032,徐汇区华泾镇_火灾烟雾探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.97452563161757,0.9669531521714428,0.0025159870007338,-0.0050564924453933,0.8833333333333334,0.94375,0.4965400756152587,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026032&&companyFlag=0
O2813841502026051,徐汇区天平街道_门体状态探测传感器(gsm版)_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9687598280742216,0.9664880842403832,0.0037739805011007,0.0015022366672626,0.8416666666666667,0.95,0.4591925075729827,1.0,0.5019764150943397,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026051&&companyFlag=0
O2813841502025072,徐汇区橡胶和塑料制品业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0240155776720034,0.9902505503721564,0.9662349727001528,0.0244260404654575,0.0004104627934541,0.8500000000000001,0.8645833333333334,0.5551773173013995,1.0,0.4652987421383648,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025072&&companyFlag=0
O2813841502026043,徐汇区华泾镇_门体状态探测传感器(gsm版)_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9778802809518816,0.9655479572824746,0.0009434951252751,-0.0113888285441319,0.8833333333333334,0.975,0.4908135811017752,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026043&&companyFlag=0
O2813841502026046,徐汇区斜土街道_门体状态探测传感器(gsm版)_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9719048118251388,0.9643323323790116,0.0261033651326134,0.0185308856864862,0.8416666666666667,0.95,0.4868979161098946,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026046&&companyFlag=0
O2813841502026062,徐汇区华泾镇_感温探测器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9661390082817906,0.9638672644479525,0.0059754691267428,0.0037037252929047,0.8833333333333334,0.9020833333333332,0.4767148939883464,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026062&&companyFlag=0
O2813841502025067,徐汇区废弃资源综合利用业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.991403711080826,0.9637100719635608,0.0245308732571548,-0.0031627658601103,0.8500000000000001,0.875,0.5523808992047482,1.0,0.4663993710691824,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025067&&companyFlag=0
O2813841502026139,徐汇区_门体状态探测传感器_物联设备信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0163349199480744,0.9798721039941294,0.9635371840460548,0.0164587482964671,0.0001238283483927,0.8791666666666665,0.8875,0.572344177731209,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026139&&companyFlag=0
O2813841502025070,徐汇区文教、工美、体育和娱乐用品制造业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.9949680259985324,0.9626227209357888,0.0305063423838976,-0.0018389626788457,0.8500000000000001,0.9479166666666666,0.5578263571778679,1.0,0.4652987421383648,0.975,0.7903759132721292,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025070&&companyFlag=0
O2813841502025069,徐汇区房地产业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9897263864136702,0.9620327472964048,0.0370059754691267,0.0093123363518615,0.8500000000000001,0.8229166666666666,0.6615349025237393,1.0,0.4157971698113207,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025069&&companyFlag=0
O2813841502026115,徐汇区_室外消火栓末端压力_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.963727854072754,0.9614561102389158,0.0091204528776601,0.006848709043822,0.8416666666666667,0.8875,0.4575881959747618,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026115&&companyFlag=0
O2813841502026054,徐汇区虹梅街道_火灾烟雾探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9686549952825244,0.9610825158363973,0.0054513051682566,-0.0021211742778705,0.8416666666666667,0.9291666666666666,0.4822395970478594,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026054&&companyFlag=0
O2813841502026035,徐汇区康健街道_门体状态探测传感器(gsm版)_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9729531397421112,0.960620816072704,0.0264178635077052,0.0140855398382981,0.8416666666666667,0.95,0.4948782103566039,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026035&&companyFlag=0
O2813841502025061,徐汇区印刷和记录媒介复制业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.992661704581193,0.9603163995184496,0.0253695355907327,-0.0069757694720106,0.8500000000000001,0.8854166666666666,0.5693055782760269,1.0,0.4652987421383648,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025061&&companyFlag=0
O2813841502026061,徐汇区龙华街道_火灾烟雾探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9678163329489464,0.9602438535028192,0.0077576265855959,0.0001851471394687,0.8416666666666667,0.9291666666666666,0.4769028466969214,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026061&&companyFlag=0
O2813841502026053,徐汇区湖南街道_输入输出模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9619456966139008,0.9596739527800626,0.0077576265855959,0.0054858827517578,0.8416666666666667,0.8979166666666666,0.4831522051704749,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026053&&companyFlag=0
O2813841502025078,徐汇区装卸搬运和仓储业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9873152322046336,0.9596215930873684,0.0279903553831638,0.0002967162658986,0.8500000000000001,0.8645833333333334,0.574652121973803,1.0,0.4157971698113207,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025078&&companyFlag=0
O2813841502026067,徐汇区虹梅街道_门体状态探测传感器(gsm版)_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9669776706153684,0.9594051911692412,0.0029353181675228,-0.0046371612786043,0.8416666666666667,0.95,0.4475617034430565,1.0,0.5019764150943397,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026067&&companyFlag=0
O2813841502025092,徐汇区居民服务业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.9917182094559178,0.9593729043931744,0.0345948212600901,0.0022495161973467,0.8500000000000001,0.8333333333333334,0.673963115482532,1.0,0.4157971698113207,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025092&&companyFlag=0
O2813841502025080,徐汇区资本市场服务单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9868959010378446,0.9592022619205792,0.0339658245099067,0.0062721853926414,0.8500000000000001,0.84375,0.5900226179075904,1.0,0.4157971698113207,0.975,0.7903759132721292,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025080&&companyFlag=0
O2813841502026116,徐汇区_末端试水电动阀_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9604780375301394,0.9582062936963012,0.0047174756263759,0.0024457317925378,0.8416666666666667,0.8666666666666666,0.4593684726118527,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026116&&companyFlag=0
O2813841502025062,徐汇区商务服务业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9954921899570186,0.9581706841153916,0.0375301394276129,0.0002086335859859,0.8500000000000001,0.8333333333333334,0.7071745802408618,1.0,0.4652987421383648,0.975,0.8178041569456957,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025062&&companyFlag=0
O2813841502025064,徐汇区土木工程建筑业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.9901457175804592,0.957800412517716,0.0251598700073382,-0.0071854350554051,0.8500000000000001,0.8541666666666666,0.5831489452958406,1.0,0.4663993710691824,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025064&&companyFlag=0
O2813841502025095,徐汇区批发业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.990040884788762,0.9576955797260186,0.035852814760457,0.0035075096977136,0.8500000000000001,0.8125,0.6980665754586745,1.0,0.4157971698113207,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025095&&companyFlag=0
O2813841502026033,徐汇区田林街道_门禁设备_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9584862144878918,0.9562144706540536,0.0127896005870636,0.0105178567532255,0.8416666666666667,0.8770833333333333,0.4947547969342805,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026033&&companyFlag=0
O2813841502026156,徐汇区_楼道堆物监测传感器_物联设备信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9573330537792222,0.955061309945384,0.0180312401719257,0.0157594963380876,0.8791666666666665,0.8875,0.3954889016959338,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026156&&companyFlag=0
O2813841502026108,徐汇区_压力开关传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9625746933640844,0.955002213917957,0.0101687807946325,0.0025963013485053,0.8416666666666667,0.8666666666666666,0.4829605455261789,1.0,0.5376367924528302,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026108&&companyFlag=0
O2813841502026068,徐汇区华泾镇_手动火灾报警按钮_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0163349199480744,0.9707516511164692,0.9544167311683948,0.0062899675018345,-0.0100449524462398,0.8833333333333334,0.9333333333333332,0.472145579922315,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026068&&companyFlag=0
O2813841502026102,徐汇区_正压风机传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0205538727823453,0.9747352972009644,0.9541814244186192,0.0178215745885312,-0.002732298193814,0.8416666666666667,0.8666666666666666,0.4957084436400398,1.0,0.5984748427672957,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026102&&companyFlag=0
O2813841502026042,徐汇区凌云街道_感温探测器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9607925359052312,0.953220056459104,0.0070237970437152,-0.0005486824024119,0.8416666666666667,0.8875,0.4916858549004938,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026042&&companyFlag=0
O2813841502026063,徐汇区华泾镇_火灾探测器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9655100115316072,0.9531776878622,0.0018869902505503,-0.0104453334188567,0.8833333333333334,0.9020833333333332,0.4743182828256785,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026063&&companyFlag=0
O2813841502026037,徐汇区虹梅街道_输入输出模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每半年,0.0205538727823453,0.9735821364922947,0.9530282637099494,0.0084914561274766,-0.0120624166548686,0.8416666666666667,0.8979166666666666,0.4943554670492773,1.0,0.5575047169811321,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026037&&companyFlag=0
O2813841502025083,徐汇区金属制品业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.9852185763706888,0.9528732713079454,0.0367963098857322,0.0044510048229888,0.8500000000000001,0.8333333333333334,0.5691788636086315,1.0,0.4157971698113207,0.975,0.8055518166538184,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025083&&companyFlag=0
O2813841502025058,徐汇区体育业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9894118880385784,0.9520903821969516,0.0275710242163748,-0.0097504816252521,0.8500000000000001,0.8125,0.6134011436969715,1.0,0.4652987421383648,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025058&&companyFlag=0
O2813841502026079,徐汇区湖南街道_门体状态探测传感器(gsm版)_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9643568508229374,0.9520245271535304,0.0067092986686235,-0.0056230250007835,0.8416666666666667,0.95,0.4350698891913411,1.0,0.5029669811320755,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026079&&companyFlag=0
O2813841502026047,徐汇区天平街道_火灾烟雾探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0163349199480744,0.9683404969074326,0.9520055769593582,0.0055561379599538,-0.0107787819881205,0.8416666666666667,0.9291666666666666,0.4842887258988031,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026047&&companyFlag=0
O2813841502026069,徐汇区枫林街道_输入输出模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9595345424048642,0.951962062958737,0.007338295418807,-0.0002341840273201,0.8416666666666667,0.8979166666666666,0.4690689323036201,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026069&&companyFlag=0
O2813841502026073,徐汇区凌云街道_消火栓按钮传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9641471852395428,0.9518148615701356,0.0120557710451829,-0.0002765526242241,0.8416666666666667,0.91875,0.4711950323039151,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026073&&companyFlag=0
O2813841502026031,徐汇区龙华街道_门禁设备_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9592200440297726,0.9516475645836452,0.0092252856693573,0.0016528062232301,0.8416666666666667,0.8770833333333333,0.4976395383453914,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026031&&companyFlag=0
O2813841502025077,徐汇区纺织服装、服饰业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.988782891288395,0.951461385446768,0.0353286508019708,-0.0019928550396561,0.8500000000000001,0.8645833333333334,0.5811437814430198,1.0,0.4157971698113207,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025077&&companyFlag=0
O2813841502026056,徐汇区漕河泾街道_模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9588007128629836,0.9512282334168564,0.0132089317538526,0.0056364523077254,0.8416666666666667,0.8666666666666666,0.5054230625036328,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026056&&companyFlag=0
O2813841502026107,徐汇区_广告牌安全监测_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0205538727823453,0.9716951462417444,0.9511412734593993,0.0020966558339448,-0.0184572169484004,0.8833333333333334,0.8916666666666666,0.4864971848608177,1.0,0.5376367924528302,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026107&&companyFlag=0
O2813841502025102,徐汇区食品制造业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9876297305797254,0.9503082247380984,0.0409896215536219,0.0036681157119949,0.8500000000000001,0.8333333333333334,0.5712699636280256,1.0,0.4157971698113207,0.975,0.843923546389139,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025102&&companyFlag=0
O2813841502025082,徐汇区邮政业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.9825977565782577,0.9502524515155144,0.0380543033860991,0.0057089983233557,0.8500000000000001,0.8125,0.5663966583694405,1.0,0.4157971698113207,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025082&&companyFlag=0
O2813841502026097,徐汇区_送风阀口传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0163349199480744,0.9664535066568822,0.9501185867088078,0.0111122759199077,-0.0052226440281666,0.8416666666666667,0.8666666666666666,0.5026940667248176,1.0,0.5376367924528302,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026097&&companyFlag=0
O2813841502026065,徐汇区龙华街道_点型感烟探测器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9621553621972954,0.9498230385278882,0.0039836460844952,-0.0083486775849118,0.8416666666666667,0.9083333333333332,0.4728009566318027,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026065&&companyFlag=0
O2813841502026059,徐汇区凌云街道_手动火灾报警按钮_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0163349199480744,0.9658245099066988,0.9494895899586244,0.0033546493343117,-0.0129802706137626,0.8416666666666667,0.91875,0.4784406633261463,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026059&&companyFlag=0
O2813841502026127,徐汇区_门体状态探测传感器(nb版)_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0240155776720034,0.9731628053255058,0.9491472276535023,0.0115316070866967,-0.0124839705853066,0.8416666666666667,0.9395833333333332,0.4511208170429665,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026127&&companyFlag=0
O2813841502026077,徐汇区漕河泾街道_输入输出模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9614215326554146,0.9490892089860076,0.0121606038368801,-0.0001717198325269,0.8416666666666667,0.9083333333333332,0.4636823984172284,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026077&&companyFlag=0
O2813841502025065,徐汇区娱乐业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.9908795471223398,0.9484736622240274,0.0371108082608239,-0.0052950766374884,0.8500000000000001,0.8125,0.6431205160398515,1.0,0.4663993710691824,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025065&&companyFlag=0
O2813841502025057,徐汇区专用设备制造业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.9907747143306426,0.94836882943233,0.0257888667575217,-0.0166170181407906,0.8500000000000001,0.8541666666666666,0.577953299238435,1.0,0.4652987421383648,0.975,0.7903759132721292,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025057&&companyFlag=0
O2813841502026055,徐汇区枫林街道_输入模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9557605619037636,0.9481880824576362,0.0124751022119719,0.0049026227658447,0.8416666666666667,0.8770833333333333,0.4811369938750782,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026055&&companyFlag=0
O2813841502025059,徐汇区农副食品加工业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.9905650487472482,0.9481591638489356,0.0318691686759618,-0.0105367162223505,0.8500000000000001,0.8541666666666666,0.5705326529472472,1.0,0.4652987421383648,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025059&&companyFlag=0
O2813841502026100,徐汇区_车辆地磁探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0163349199480744,0.9644616836146348,0.9481267636665602,0.0114267742949994,-0.0049081456530749,0.8416666666666667,0.8875,0.472168171998213,1.0,0.5376367924528302,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026100&&companyFlag=0
O2813841502026074,徐汇区天平街道_火灾探测器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9556557291120662,0.9480832496659388,0.0174022434217423,0.0098297639756151,0.8416666666666667,0.8875,0.4657548901090783,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026074&&companyFlag=0
O2813841502026044,徐汇区康健街道_感烟探测器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0123323236694071,0.9600587063633504,0.9477263826939432,0.0082293741482335,-0.0041029495211735,0.8416666666666667,0.8875,0.4889832973109728,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026044&&companyFlag=0
O2813841502026167,徐汇区_结构监测多元传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0022717438338381,0.9496802599853236,0.9474085161514852,0.0008386623335779,-0.0014330815002601,0.8416666666666667,0.8875,0.3795594758201296,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026167&&companyFlag=0
O2813841502026153,徐汇区_倾斜监测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0075724794461272,0.9549218995701856,0.9473494201240584,0.0071286298354125,-0.0004438496107146,0.8416666666666667,0.8666666666666666,0.4339249663811885,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026153&&companyFlag=0
